Name,Patronym,"Family name",Gender,Owns,"Attestation ID",ind.Name,ind.Patronym,"ind.Family name",ind.Gender,Biography,PID,Probability,"Museum no.",Duplicate,Publication,Archive,Type,Date,"Julian date","Place of writing",Has,"Cdli URL","Nabucco URL","Achemenet URL","Oracc URL","British Museum URL","Tablet ID",Role,Title,"Type and objects"
Aplāya,Enlil-balāssu-iqbi,,Male,,42860,-,-,-,-,-,-,"less probable","CBS 5306",,"BE 9, 88",Murašû,"Legal document","10.III.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261500,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044714,,,4943,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aplāya,Enlil-balāssu-iqbi,,Male,,47149,-,-,-,-,-,-,"less probable","CBS 5349",,"BE 10, 43",Murašû,"Legal document","15.VI.01 Dar II",423,Nippur,,https://cdli.ucla.edu/P261543,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132732,,,5460,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aplāya,Ninurta-iddin,,Male,,48527,-,-,-,-,-,-,"less probable","CBS 5175",,"BE 10, 74",Murašû,"Legal document","28.VIII.03 Dar II",421,Broken/Unclear,"Seals, Epigraphs",https://cdli.ucla.edu/P261367,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133135,,,5642,"sealer of the tablet",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aplāya,[Enlil]-balāssu-iqbi,,Male,,33481,-,-,-,-,-,-,"less probable","CBS 5292",,"BE 9, 49",Murašû,"Legal document","05.VII.36 Art I",429,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261486,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043713,,,3853,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,21964,-,-,-,-,-,-,"less probable","CBS 5265",,"BE 10, 130",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261459,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133863,,,2665,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,22516,-,-,-,-,-,-,"less probable","CBS 5173",,"BE 10, 131",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261329,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133876,,,2704,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,22804,-,-,-,-,-,-,"less probable","CBS 5366",,"BE 10, 132",Murašû,"Legal document","29.III.13 Dar II",411,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261560,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133889,,,2734,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,23152,-,-,-,-,-,-,"less probable","CBS 12839",,"PBS 2/1, 146",Murašû,"Legal document","21.VI.11 Dar II",413,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P267440,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456985,,,2815,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,33052,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 9, 45",Murašû,"Legal document","20.V.36 Art I",429,Nippur,Seals,https://cdli.ucla.edu/P453403,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043617,,,3781,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,33490,-,-,-,-,-,-,"less probable","CBS 5292",,"BE 9, 49",Murašû,"Legal document","05.VII.36 Art I",429,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261486,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043713,,,3853,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,33667,-,-,-,-,-,-,"less probable","CBS 5331",,"BE 9, 52",Murašû,"Legal document","20.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261525,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043785,,,3868,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,34138,-,-,-,-,-,-,"less probable","CBS 5439",,"BE 9, 52a",Murašû,"Legal document","02.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261633,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043809,,,3916,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,37381,-,-,-,-,-,-,"less probable","CBS 5415",,"BE 9, 65",Murašû,"Legal document","28.[-].38 Art I",427/426,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261609,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044118,,,4240,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,42869,-,-,-,-,-,-,"less probable","CBS 5306",,"BE 9, 88",Murašû,"Legal document","10.III.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261500,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044714,,,4943,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,42914,-,-,-,-,-,-,"less probable","Unknown (poss. C. H. Clark)",,"BE 9, 89",Murašû,"Legal document","10.IV.41 Art I",424,Nippur,,https://cdli.ucla.edu/P453408,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044738,,,4946,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,44060,-,-,-,-,-,-,"less probable","CBS 5437",,"BE 9, 107",Murašû,"Legal document","06.VIII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261631,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045194,,,5075,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,47152,-,-,-,-,-,-,"less probable","CBS 5349",,"BE 10, 43",Murašû,"Legal document","15.VI.01 Dar II",423,Nippur,,https://cdli.ucla.edu/P261543,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132732,,,5460,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,47515,-,-,-,-,-,-,"less probable","CBS 5268",,"BE 10, 53",Murašû,"Legal document","12.VII.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261462,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132862,,,5504,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Iddināya,,Male,,47539,-,-,-,-,-,-,"less probable","CBS 5501",,"BE 10, 54",Murašû,"Legal document","02.VIII.01 Dar II",423,Enlil-ašābšu-iqbi,Seals,https://cdli.ucla.edu/P261694,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132875,,,5506,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Šumu-ukīn,,Male,,1060,-,-,-,-,-,-,"less probable","CBS 5205",,"Stolper 1985, no. 11",Murašû,"Legal document","10.III.40 Art I",425,Nippur,,https://cdli.ucla.edu/P261398,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486739,,,131,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Šumu-ukīn,,Male,,42920,-,-,-,-,-,-,"less probable","Unknown (poss. C. H. Clark)",,"BE 9, 89",Murašû,"Legal document","10.IV.41 Art I",424,Nippur,,https://cdli.ucla.edu/P453408,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044738,,,4946,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aqara,Šumu-ukīn,,Male,,44081,-,-,-,-,-,-,"less probable","CBS 5438",,"BE 9, 108",Murašû,"Legal document","12.IX.41 Art I",424,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P261632,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045218,,,5076,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Egalmah,Nādinu,,Male,,49805,-,-,-,-,-,-,"less probable","CBS 5220",,"BE 10, 112",Murašû,"Legal document","05.VII.06 Dar II",418,Nippur,Seals,https://cdli.ucla.edu/P261413,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133629,,,5799,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Egalmah,Ninurta-ēṭir,,Male,,29494,-,-,-,-,-,-,"less probable","CBS 5396",,"BE 9, 34",Murašû,"Legal document","07.IV.34 Art I",431,Nippur,,https://cdli.ucla.edu/P261590,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043331,,,3442,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Egalmah,Ninurta-ēṭir,,Male,,29539,-,-,-,-,-,-,"less probable","CBS 5398",,"BE 9, 35",Murašû,"Legal document","[-].XII.34 Art I",430,Nippur,,https://cdli.ucla.edu/P261592,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043355,,,3445,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Egalmah,Ninurta-ēṭir,,Male,,31042,-,-,-,-,-,-,"less probable","CBS 5315",,"BE 9, 40",Murašû,"Legal document","22.IV.35 Art I",430,Nippur,,https://cdli.ucla.edu/P261509,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043498,,,3559,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Enlil,Dīdī,,Male,,42827,-,-,-,-,-,-,"less probable","CBS 5306",,"BE 9, 88",Murašû,"Legal document","10.III.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261500,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044714,,,4943,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Enlil,Iddin-Enlil,,Male,,27814,-,-,-,-,-,-,"less probable","CBS 5328",,"BE 9, 26",Murašû,"Legal document","30.III.30 Art I",435,Nippur,,https://cdli.ucla.edu/P261522,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043068,,,3262,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Enlil,Širikti-Ninurta,,Male,,29488,-,-,-,-,-,-,"less probable","CBS 5396",,"BE 9, 34",Murašû,"Legal document","07.IV.34 Art I",431,Nippur,,https://cdli.ucla.edu/P261590,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043331,,,3442,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Enlil,Širikti-Ninurta,,Male,,29533,-,-,-,-,-,-,"less probable","CBS 5398",,"BE 9, 35",Murašû,"Legal document","[-].XII.34 Art I",430,Nippur,,https://cdli.ucla.edu/P261592,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043355,,,3445,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Enlil,Širikti-Ninurta,,Male,,31039,-,-,-,-,-,-,"less probable","CBS 5315",,"BE 9, 40",Murašû,"Legal document","22.IV.35 Art I",430,Nippur,,https://cdli.ucla.edu/P261509,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043498,,,3559,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Enlil,Širikti-Ninurta,,Male,,33037,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 9, 45",Murašû,"Legal document","20.V.36 Art I",429,Nippur,Seals,https://cdli.ucla.edu/P453403,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043617,,,3781,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Enlil,Širikti-Ninurta,,Male,,33655,-,-,-,-,-,-,"less probable","CBS 5331",,"BE 9, 52",Murašû,"Legal document","20.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261525,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043785,,,3868,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Enlil,Širikti-Ninurta,,Male,,34051,-,-,-,-,-,-,"less probable","CBS 5439",,"BE 9, 52a",Murašû,"Legal document","02.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261633,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043809,,,3916,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Enlil,Širikti-Ninurta,,Male,,40453,-,-,-,-,-,-,"less probable","CBS 5419",,"BE 9, 72",Murašû,"Legal document","15.VI.40 Art I",425,Nippur,Seals,https://cdli.ucla.edu/P261613,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044309,,,4693,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Enlil,Širikti-Ninurta,,Male,,42890,-,-,-,-,-,-,"less probable","Unknown (poss. C. H. Clark)",,"BE 9, 89",Murašû,"Legal document","10.IV.41 Art I",424,Nippur,,https://cdli.ucla.edu/P453408,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044738,,,4946,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Gula,,,Male,Land,44046,-,-,-,-,-,-,"less probable","CBS 5437",,"BE 9, 107",Murašû,"Legal document","06.VIII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261631,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045194,,,5075,"land owner
passive (mentioned in relation to sb or sth else)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Gula,Ninurta-ibni,,Male,,22525,-,-,-,-,-,-,"less probable","CBS 5173",,"BE 10, 131",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261329,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133876,,,2704,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Gula,Ninurta-ibni,,Male,,23107,-,-,-,-,-,-,"less probable","CBS 12826",,"PBS 2/1, 145",Murašû,"Legal document","21.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P267427,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456982,,,2746,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Gula,Ninurta-ibni,,Male,,24166,-,-,-,-,-,-,"less probable","CBS 12839",,"PBS 2/1, 146",Murašû,"Legal document","21.VI.11 Dar II",413,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P267440,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456985,,,2815,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Gula,Ninurta-iddin,,Male,,24280,-,-,-,-,-,-,"less probable","CBS 12833",,"PBS 2/1, no. 147",Murašû,"Legal document","11.VI.21 Dar II",404?,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P267434,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456988,,,2941,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Marduk,Bēl-iddin,Ša-ṭābtīšu,Male,,54510,Arad-Marduk,Bēl-iddin,Ša-ṭābtīšu,Male,,19341,"highly probable","BM 30865",,"Wunsch 2000b, no. 44","Egibi Nūr-Sîn","Legal document","18.[-].14 Dar I",508/507,Babylon,,https://cdli.ucla.edu/P370914,https://nabucco.arts.kuleuven.be/item/29029,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328329,-,https://www.britishmuseum.org/collection/object/W_1876-1117-592,6422,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Nabû,Mār-bīti-na’id,Nabû-šeme,Male,,3710,Arad-Nabû,Mār-bīti-na’id,Nabû-šeme,Male,,11528,"highly probable","HS 581",,"Joannès 1989, p. 206","Ea-ilūtu-bāni, Ilī-bāni, Nanāhu","Legal document","04.V.02 Cam",528,Borsippa,,,https://nabucco.arts.kuleuven.be/item/25336,,,,460,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Ninurta,Iddin-Enlil,,Male,,47538,-,-,-,-,-,-,"less probable","CBS 5501",,"BE 10, 54",Murašû,"Legal document","02.VIII.01 Dar II",423,Enlil-ašābšu-iqbi,Seals,https://cdli.ucla.edu/P261694,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132875,,,5506,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Ninurta,Lâbâši,,Male,,22537,-,-,-,-,-,-,"less probable","CBS 5173",,"BE 10, 131",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261329,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133876,,,2704,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-Ninurta,Ninurta-uballiṭ,,Male,,42839,-,-,-,-,-,-,"less probable","CBS 5306",,"BE 9, 88",Murašû,"Legal document","10.III.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261500,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044714,,,4943,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Arad-[Ninurta],Ninurta-uballiṭ,,Male,,1045,-,-,-,-,-,-,"less probable","CBS 5205",,"Stolper 1985, no. 11",Murašû,"Legal document","10.III.40 Art I",425,Nippur,,https://cdli.ucla.edu/P261398,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486739,,,131,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aralti,Hamtū,,Male,Field,55890,Aralti,Hamtū,-,Male,,18366,"highly probable","Ash. 1937.634",,"Zilberg 2019, p. 484","Carian archive","Legal document","06.X.07 Cam",522,Bannēšāya,,https://cdli.ucla.edu/P385417,,,,,6593,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Ardia,Ninurta-ahu-iddin,,Male,,1064,-,-,-,-,-,-,"less probable","CBS 5205",,"Stolper 1985, no. 11",Murašû,"Legal document","10.III.40 Art I",425,Nippur,,https://cdli.ucla.edu/P261398,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486739,,,131,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Ardia,Ninurta-ahu-iddin,,Male,,42875,-,-,-,-,-,-,"less probable","CBS 5306",,"BE 9, 88",Murašû,"Legal document","10.III.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261500,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044714,,,4943,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Ardia,Ṭābia,,Male,,33676,-,-,-,-,-,-,"less probable","CBS 5331",,"BE 9, 52",Murašû,"Legal document","20.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261525,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043785,,,3868,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Ardia,Ṭābia,,Male,,34135,-,-,-,-,-,-,"less probable","CBS 5439",,"BE 9, 52a",Murašû,"Legal document","02.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261633,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043809,,,3916,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Ardia,Ṭābia,,Male,,37378,-,-,-,-,-,-,"less probable","CBS 5415",,"BE 9, 65",Murašû,"Legal document","28.[-].38 Art I",427/426,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261609,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044118,,,4240,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Ardia,Ṭābia,,Male,,42911,-,-,-,-,-,-,"less probable","Unknown (poss. C. H. Clark)",,"BE 9, 89",Murašû,"Legal document","10.IV.41 Art I",424,Nippur,,https://cdli.ucla.edu/P453408,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044738,,,4946,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aršam,,,Male,,24250,-,-,-,-,-,-,"less probable","CBS 12833",,"PBS 2/1, no. 147",Murašû,"Legal document","11.VI.21 Dar II",404?,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P267434,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456988,,,2941,"represented by agent",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aršam,,,Male,,24760,-,-,-,-,-,-,"less probable","CBS 12870",,"PBS 2/1, no. 148",Murašû,"Legal document","25.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P267471,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456991,,,2944,"represented by agent",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aršam,,,Male,SmallCattle,21805,-,-,-,-,-,-,"less probable","CBS 5376",,"BE 9, 1",Murašû,"Legal document","28.VII.01 Art II",404,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261570,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042423,-,-,2662,"represented by agent","mār bīti","TypeLegal documentSubtypelease contract (ana sūti)"
Aršam,,,Male,SmallCattle,21949,-,-,-,-,-,-,"less probable","CBS 5265",,"BE 10, 130",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261459,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133863,,,2665,"represented by agent",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aršam,,,Male,SmallCattle,22489,-,-,-,-,-,-,"less probable","CBS 5173",,"BE 10, 131",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261329,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133876,,,2704,"represented by agent",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Aršam,,,Male,SmallCattle,22789,-,-,-,-,-,-,"less probable","CBS 5366",,"BE 10, 132",Murašû,"Legal document","29.III.13 Dar II",411,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261560,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133889,,,2734,"represented by agent","mār bīti","TypeLegal documentSubtypelease contract (ana sūti)"
